iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
166,"(9, 20)","(9, 19)",North,"[(9, 21), (9, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (9, 20)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (9, 21)]",167,125,0,125
167,"(9, 21)","(9, 20)",North,"[(9, 22), (9, 20)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (9, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (9, 22)]",168,126,0,126
168,"(9, 22)","(9, 21)",North,"[(9, 23), (9, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (9, 22)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (9, 23)]",169,127,0,127
169,"(9, 23)","(9, 22)",North,"[(9, 22), (10, 23), (8, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (9, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23), (8, 23)]",170,128,0,128
170,"(8, 23)","(9, 23)",West,"[(9, 23), (7, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23), (8, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23), (7, 23)]",171,129,0,129
171,"(7, 23)","(8, 23)",West,"[(7, 22), (8, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23), (7, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23), (7, 22)]",172,130,0,130
172,"(7, 22)","(7, 23)",South,"[(7, 23), (7, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23), (7, 22)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23), (7, 21)]",173,131,0,131
173,"(7, 21)","(7, 22)",South,"[(7, 22), (7, 20)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23), (7, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23), (7, 20)]",174,132,0,132
174,"(7, 20)","(7, 21)",South,"[(7, 21), (7, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23), (7, 20)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23), (7, 19)]",175,133,0,133
175,"(7, 19)","(7, 20)",South,"[(7, 20)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23), (7, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23)]",176,134,0,134
176,"(10, 23)","(9, 23)",East,"[(11, 23), (9, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (10, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (11, 23)]",177,129,0,129
177,"(11, 23)","(10, 23)",East,"[(10, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18), (11, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18)]",178,130,0,130
178,"(11, 18)","(11, 19)",South,"[(11, 19), (11, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 18)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 17)]",179,123,0,123
179,"(11, 17)","(11, 18)",South,"[(11, 18)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18), (11, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18)]",180,124,0,124
180,"(13, 18)","(13, 19)",South,"[(13, 19), (13, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 18)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 17)]",181,121,0,121
181,"(13, 17)","(13, 18)",South,"[(13, 18)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20), (13, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20)]",182,122,0,122
182,"(13, 20)","(13, 19)",North,"[(13, 21), (13, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 20)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 21)]",183,121,0,121
183,"(13, 21)","(13, 20)",North,"[(13, 20), (14, 21), (12, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (13, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (14, 21), (12, 21)]",184,122,0,122
184,"(12, 21)","(13, 21)",West,"[(13, 21), (11, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (14, 21), (12, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (14, 21), (11, 21)]",185,123,0,123
185,"(11, 21)","(12, 21)",West,"[(12, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (14, 21), (11, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (14, 21)]",186,124,0,124
186,"(14, 21)","(13, 21)",East,"[(15, 21), (13, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (14, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 21)]",187,123,0,123
187,"(15, 21)","(14, 21)",East,"[(15, 22), (14, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 22)]",188,124,0,124
188,"(15, 22)","(15, 21)",North,"[(15, 23), (15, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 22)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 23)]",189,125,0,125
189,"(15, 23)","(15, 22)",North,"[(15, 24), (15, 22), (14, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 24), (14, 23)]",190,126,0,126
190,"(14, 23)","(15, 23)",West,"[(15, 23), (13, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 24), (14, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 24), (13, 23)]",191,127,0,127
191,"(13, 23)","(14, 23)",West,"[(13, 24), (14, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 24), (13, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 24), (13, 24)]",192,128,0,128
192,"(13, 24)","(13, 23)",North,"[(13, 25), (13, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 24), (13, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 24), (13, 25)]",193,129,0,129
193,"(13, 25)","(13, 24)",North,"[(13, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 24), (13, 25)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 24)]",194,130,0,130
194,"(15, 24)","(15, 23)",North,"[(15, 25), (15, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 25)]",195,127,0,127
195,"(15, 25)","(15, 24)",North,"[(15, 26), (15, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 25)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 26)]",196,128,0,128
196,"(15, 26)","(15, 25)",North,"[(15, 27), (15, 25)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 26)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 27)]",197,129,0,129
197,"(15, 27)","(15, 26)",North,"[(15, 26), (16, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (15, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (16, 27)]",198,130,0,130
198,"(16, 27)","(15, 27)",East,"[(17, 27), (15, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (16, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 27)]",199,131,0,131
199,"(17, 27)","(16, 27)",East,"[(17, 26), (18, 27), (16, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (18, 27)]",200,132,0,132
200,"(18, 27)","(17, 27)",East,"[(19, 27), (17, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (18, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 27)]",201,133,0,133
201,"(19, 27)","(18, 27)",East,"[(19, 26), (20, 27), (18, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (20, 27)]",202,134,0,134
202,"(20, 27)","(19, 27)",East,"[(21, 27), (19, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (20, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (21, 27)]",203,135,0,135
203,"(21, 27)","(20, 27)",East,"[(21, 28), (20, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (21, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (21, 28)]",204,136,0,136
204,"(21, 28)","(21, 27)",North,"[(21, 29), (21, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (21, 28)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 20), (21, 20), (21, 18), (17, 20), (15, 18), (17, 26), (19, 26), (21, 29)]",205,137,0,137
