iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
0,"((5, 1), (False, False, False, False))",None,None,"[((5, 2), (False, False, False, False))]","[((5, 1), (False, False, False, False))]","[((5, 2), (False, False, False, False))]",1,0,53,53
1,"((5, 2), (False, False, False, False))","((5, 1), (False, False, False, False))",North,"[((5, 1), (False, False, False, False)), ((6, 2), (False, False, False, False))]","[((5, 2), (False, False, False, False))]","[((6, 2), (False, False, False, False))]",2,1,54,55
2,"((6, 2), (False, False, False, False))","((5, 2), (False, False, False, False))",East,"[((7, 2), (False, False, False, False)), ((5, 2), (False, False, False, False))]","[((6, 2), (False, False, False, False))]","[((7, 2), (False, False, False, False))]",3,2,55,57
3,"((7, 2), (False, False, False, False))","((6, 2), (False, False, False, False))",East,"[((8, 2), (False, False, False, False)), ((6, 2), (False, False, False, False))]","[((7, 2), (False, False, False, False))]","[((8, 2), (False, False, False, False))]",4,3,56,59
4,"((8, 2), (False, False, False, False))","((7, 2), (False, False, False, False))",East,"[((9, 2), (False, False, False, False)), ((7, 2), (False, False, False, False))]","[((8, 2), (False, False, False, False))]","[((9, 2), (False, False, False, False))]",5,4,57,61
5,"((9, 2), (False, False, False, False))","((8, 2), (False, False, False, False))",East,"[((9, 3), (False, False, False, False)), ((8, 2), (False, False, False, False))]","[((9, 2), (False, False, False, False))]","[((9, 3), (False, False, False, False))]",6,5,58,63
6,"((9, 3), (False, False, False, False))","((9, 2), (False, False, False, False))",North,"[((9, 4), (False, False, False, False)), ((9, 2), (False, False, False, False))]","[((9, 3), (False, False, False, False))]","[((9, 4), (False, False, False, False))]",7,6,59,65
7,"((9, 4), (False, False, False, False))","((9, 3), (False, False, False, False))",North,"[((9, 3), (False, False, False, False)), ((10, 4), (False, False, False, False)), ((8, 4), (False, False, False, False))]","[((9, 4), (False, False, False, False))]","[((8, 4), (False, False, False, False)), ((10, 4), (False, False, False, False))]",8,7,60,67
8,"((8, 4), (False, False, False, False))","((9, 4), (False, False, False, False))",West,"[((9, 4), (False, False, False, False)), ((7, 4), (False, False, False, False))]","[((8, 4), (False, False, False, False)), ((10, 4), (False, False, False, False))]","[((7, 4), (False, False, False, False)), ((10, 4), (False, False, False, False))]",9,8,59,67
9,"((7, 4), (False, False, False, False))","((8, 4), (False, False, False, False))",West,"[((8, 4), (False, False, False, False)), ((6, 4), (False, False, False, False))]","[((7, 4), (False, False, False, False)), ((10, 4), (False, False, False, False))]","[((6, 4), (False, False, False, False)), ((10, 4), (False, False, False, False))]",10,9,58,67
10,"((6, 4), (False, False, False, False))","((7, 4), (False, False, False, False))",West,"[((7, 4), (False, False, False, False)), ((5, 4), (False, False, False, False))]","[((6, 4), (False, False, False, False)), ((10, 4), (False, False, False, False))]","[((5, 4), (False, False, False, False)), ((10, 4), (False, False, False, False))]",11,10,57,67
11,"((5, 4), (False, False, False, False))","((6, 4), (False, False, False, False))",West,"[((5, 5), (False, False, False, False)), ((6, 4), (False, False, False, False)), ((4, 4), (False, False, False, False))]","[((5, 4), (False, False, False, False)), ((10, 4), (False, False, False, False))]","[((4, 4), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False))]",12,11,56,67
12,"((4, 4), (False, False, False, False))","((5, 4), (False, False, False, False))",West,"[((5, 4), (False, False, False, False)), ((3, 4), (False, False, False, False))]","[((4, 4), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False))]","[((3, 4), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False))]",13,12,55,67
13,"((3, 4), (False, False, False, False))","((4, 4), (False, False, False, False))",West,"[((3, 5), (False, False, False, False)), ((3, 3), (False, False, False, False)), ((4, 4), (False, False, False, False))]","[((3, 4), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False))]","[((3, 3), (False, False, False, False)), ((10, 4), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((5, 5), (False, False, False, False))]",14,13,54,67
14,"((3, 3), (False, False, False, False))","((3, 4), (False, False, False, False))",South,"[((3, 4), (False, False, False, False)), ((3, 2), (False, False, False, False))]","[((3, 3), (False, False, False, False)), ((10, 4), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((5, 5), (False, False, False, False))]","[((3, 2), (False, False, False, False)), ((10, 4), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((5, 5), (False, False, False, False))]",15,14,53,67
15,"((3, 2), (False, False, False, False))","((3, 3), (False, False, False, False))",South,"[((3, 3), (False, False, False, False)), ((3, 1), (False, False, False, False)), ((2, 2), (False, False, False, False))]","[((3, 2), (False, False, False, False)), ((10, 4), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((5, 5), (False, False, False, False))]","[((3, 1), (False, False, False, False)), ((2, 2), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False))]",16,15,52,67
16,"((3, 1), (False, False, False, False))","((3, 2), (False, False, False, False))",South,"[((3, 2), (False, False, False, False)), ((2, 1), (False, False, False, False))]","[((3, 1), (False, False, False, False)), ((2, 2), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False))]","[((2, 2), (False, False, False, False)), ((2, 1), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False))]",17,16,51,67
17,"((2, 2), (False, False, False, False))","((3, 2), (False, False, False, False))",West,"[((2, 1), (False, False, False, False)), ((3, 2), (False, False, False, False)), ((1, 2), (False, False, False, False))]","[((2, 2), (False, False, False, False)), ((2, 1), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False))]","[((2, 1), (False, False, False, False)), ((2, 1), (False, False, False, False)), ((1, 2), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False)), ((3, 5), (False, False, False, False))]",18,16,51,67
18,"((2, 1), (False, False, False, False))","((3, 1), (False, False, False, False))",West,"[((2, 2), (False, False, False, False)), ((3, 1), (False, False, False, False)), ((1, 1), (True, False, False, False))]","[((2, 1), (False, False, False, False)), ((2, 1), (False, False, False, False)), ((1, 2), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False)), ((3, 5), (False, False, False, False))]","[((2, 1), (False, False, False, False)), ((10, 4), (False, False, False, False)), ((1, 2), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((1, 1), (True, False, False, False))]",19,17,50,67
19,"((1, 2), (False, False, False, False))","((2, 2), (False, False, False, False))",West,"[((1, 3), (False, False, False, False)), ((1, 1), (True, False, False, False)), ((2, 2), (False, False, False, False))]","[((1, 2), (False, False, False, False)), ((10, 4), (False, False, False, False)), ((1, 1), (True, False, False, False)), ((5, 5), (False, False, False, False)), ((3, 5), (False, False, False, False))]","[((1, 1), (True, False, False, False)), ((10, 4), (False, False, False, False)), ((1, 1), (True, False, False, False)), ((5, 5), (False, False, False, False)), ((1, 3), (False, False, False, False)), ((3, 5), (False, False, False, False))]",20,17,50,67
20,"((1, 1), (True, False, False, False))","((2, 1), (False, False, False, False))",West,"[((1, 2), (True, False, False, False)), ((2, 1), (True, False, False, False))]","[((1, 1), (True, False, False, False)), ((10, 4), (False, False, False, False)), ((1, 1), (True, False, False, False)), ((5, 5), (False, False, False, False)), ((1, 3), (False, False, False, False)), ((3, 5), (False, False, False, False))]","[((1, 1), (True, False, False, False)), ((10, 4), (False, False, False, False)), ((1, 2), (True, False, False, False)), ((5, 5), (False, False, False, False)), ((1, 3), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((2, 1), (True, False, False, False))]",21,18,49,67
21,"((1, 2), (True, False, False, False))","((1, 1), (True, False, False, False))",North,"[((1, 3), (True, False, False, False)), ((1, 1), (True, False, False, False)), ((2, 2), (True, False, False, False))]","[((1, 2), (True, False, False, False)), ((10, 4), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((1, 3), (False, False, False, False)), ((2, 1), (True, False, False, False))]","[((1, 3), (True, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False)), ((2, 1), (True, False, False, False)), ((1, 3), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((2, 2), (True, False, False, False))]",22,19,48,67
22,"((1, 3), (True, False, False, False))","((1, 2), (True, False, False, False))",North,"[((1, 4), (True, False, False, False)), ((1, 2), (True, False, False, False))]","[((1, 3), (True, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False)), ((2, 1), (True, False, False, False)), ((1, 3), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((2, 2), (True, False, False, False))]","[((1, 4), (True, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False)), ((2, 1), (True, False, False, False)), ((1, 3), (False, False, False, False)), ((2, 2), (True, False, False, False)), ((3, 5), (False, False, False, False))]",23,20,47,67
23,"((1, 4), (True, False, False, False))","((1, 3), (True, False, False, False))",North,"[((1, 3), (True, False, False, False))]","[((1, 4), (True, False, False, False)), ((5, 5), (False, False, False, False)), ((10, 4), (False, False, False, False)), ((2, 1), (True, False, False, False)), ((1, 3), (False, False, False, False)), ((2, 2), (True, False, False, False)), ((3, 5), (False, False, False, False))]","[((10, 4), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((2, 1), (True, False, False, False)), ((1, 3), (False, False, False, False)), ((2, 2), (True, False, False, False))]",24,21,46,67
24,"((10, 4), (False, False, False, False))","((9, 4), (False, False, False, False))",East,"[((11, 4), (False, False, False, False)), ((9, 4), (False, False, False, False))]","[((10, 4), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((2, 1), (True, False, False, False)), ((1, 3), (False, False, False, False)), ((2, 2), (True, False, False, False))]","[((5, 5), (False, False, False, False)), ((1, 3), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((2, 1), (True, False, False, False)), ((2, 2), (True, False, False, False)), ((11, 4), (False, False, False, False))]",25,8,61,69
25,"((5, 5), (False, False, False, False))","((5, 4), (False, False, False, False))",North,"[((5, 6), (False, False, False, False)), ((5, 4), (False, False, False, False))]","[((5, 5), (False, False, False, False)), ((1, 3), (False, False, False, False)), ((3, 5), (False, False, False, False)), ((2, 1), (True, False, False, False)), ((2, 2), (True, False, False, False)), ((11, 4), (False, False, False, False))]","[((3, 5), (False, False, False, False)), ((1, 3), (False, False, False, False)), ((11, 4), (False, False, False, False)), ((2, 1), (True, False, False, False)), ((2, 2), (True, False, False, False)), ((5, 6), (False, False, False, False))]",26,12,57,69
26,"((3, 5), (False, False, False, False))","((3, 4), (False, False, False, False))",North,"[((3, 6), (False, False, False, False)), ((3, 4), (False, False, False, False))]","[((3, 5), (False, False, False, False)), ((1, 3), (False, False, False, False)), ((11, 4), (False, False, False, False)), ((2, 1), (True, False, False, False)), ((2, 2), (True, False, False, False)), ((5, 6), (False, False, False, False))]","[((1, 3), (False, False, False, False)), ((2, 1), (True, False, False, False)), ((11, 4), (False, False, False, False)), ((5, 6), (False, False, False, False)), ((2, 2), (True, False, False, False)), ((3, 6), (False, False, False, False))]",27,14,55,69
27,"((1, 3), (False, False, False, False))","((1, 2), (False, False, False, False))",North,"[((1, 4), (False, False, False, False)), ((1, 2), (False, False, False, False))]","[((1, 3), (False, False, False, False)), ((2, 1), (True, False, False, False)), ((11, 4), (False, False, False, False)), ((5, 6), (False, False, False, False)), ((2, 2), (True, False, False, False)), ((3, 6), (False, False, False, False))]","[((2, 1), (True, False, False, False)), ((2, 2), (True, False, False, False)), ((11, 4), (False, False, False, False)), ((5, 6), (False, False, False, False)), ((3, 6), (False, False, False, False)), ((1, 4), (False, False, False, False))]",28,18,51,69
28,"((2, 1), (True, False, False, False))","((1, 1), (True, False, False, False))",East,"[((2, 2), (True, False, False, False)), ((3, 1), (True, False, False, False)), ((1, 1), (True, False, False, False))]","[((2, 1), (True, False, False, False)), ((2, 2), (True, False, False, False)), ((11, 4), (False, False, False, False)), ((5, 6), (False, False, False, False)), ((3, 6), (False, False, False, False)), ((1, 4), (False, False, False, False))]","[((2, 2), (True, False, False, False)), ((5, 6), (False, False, False, False)), ((2, 2), (True, False, False, False)), ((1, 4), (False, False, False, False)), ((3, 6), (False, False, False, False)), ((11, 4), (False, False, False, False)), ((3, 1), (True, False, False, False))]",29,19,50,69
29,"((2, 2), (True, False, False, False))","((1, 2), (True, False, False, False))",East,"[((2, 1), (True, False, False, False)), ((3, 2), (True, False, False, False)), ((1, 2), (True, False, False, False))]","[((2, 2), (True, False, False, False)), ((5, 6), (False, False, False, False)), ((2, 2), (True, False, False, False)), ((1, 4), (False, False, False, False)), ((3, 6), (False, False, False, False)), ((11, 4), (False, False, False, False)), ((3, 1), (True, False, False, False))]","[((2, 2), (True, False, False, False)), ((5, 6), (False, False, False, False)), ((11, 4), (False, False, False, False)), ((1, 4), (False, False, False, False)), ((3, 6), (False, False, False, False)), ((3, 1), (True, False, False, False)), ((3, 2), (True, False, False, False))]",30,20,49,69
30,"((11, 4), (False, False, False, False))","((10, 4), (False, False, False, False))",East,"[((11, 3), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((10, 4), (False, False, False, False))]","[((11, 4), (False, False, False, False)), ((5, 6), (False, False, False, False)), ((3, 1), (True, False, False, False)), ((1, 4), (False, False, False, False)), ((3, 6), (False, False, False, False)), ((3, 2), (True, False, False, False))]","[((5, 6), (False, False, False, False)), ((3, 6), (False, False, False, False)), ((3, 1), (True, False, False, False)), ((1, 4), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((11, 3), (False, False, False, False)), ((12, 4), (False, False, False, False))]",31,9,62,71
31,"((5, 6), (False, False, False, False))","((5, 5), (False, False, False, False))",North,"[((5, 7), (False, False, False, False)), ((5, 5), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False))]","[((5, 6), (False, False, False, False)), ((3, 6), (False, False, False, False)), ((3, 1), (True, False, False, False)), ((1, 4), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((11, 3), (False, False, False, False)), ((12, 4), (False, False, False, False))]","[((3, 6), (False, False, False, False)), ((1, 4), (False, False, False, False)), ((3, 1), (True, False, False, False)), ((4, 6), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((11, 3), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 4), (False, False, False, False))]",32,13,58,71
32,"((3, 6), (False, False, False, False))","((3, 5), (False, False, False, False))",North,"[((3, 5), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((2, 6), (False, False, False, False))]","[((3, 6), (False, False, False, False)), ((1, 4), (False, False, False, False)), ((3, 1), (True, False, False, False)), ((4, 6), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((11, 3), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 4), (False, False, False, False))]","[((1, 4), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((3, 1), (True, False, False, False)), ((4, 6), (False, False, False, False)), ((2, 6), (False, False, False, False)), ((11, 3), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((12, 4), (False, False, False, False))]",33,15,56,71
33,"((1, 4), (False, False, False, False))","((1, 3), (False, False, False, False))",North,"[((1, 3), (False, False, False, False))]","[((1, 4), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((3, 1), (True, False, False, False)), ((4, 6), (False, False, False, False)), ((2, 6), (False, False, False, False)), ((11, 3), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((12, 4), (False, False, False, False))]","[((3, 1), (True, False, False, False)), ((3, 2), (True, False, False, False)), ((11, 3), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((2, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False))]",34,19,52,71
34,"((3, 1), (True, False, False, False))","((2, 1), (True, False, False, False))",East,"[((3, 2), (True, False, False, False)), ((2, 1), (True, False, False, False))]","[((3, 1), (True, False, False, False)), ((3, 2), (True, False, False, False)), ((11, 3), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((2, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False))]","[((3, 2), (True, False, False, False)), ((4, 6), (False, False, False, False)), ((11, 3), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((2, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((6, 6), (False, False, False, False))]",35,20,51,71
35,"((3, 2), (True, False, False, False))","((2, 2), (True, False, False, False))",East,"[((3, 3), (True, False, False, False)), ((3, 1), (True, False, False, False)), ((2, 2), (True, False, False, False))]","[((3, 2), (True, False, False, False)), ((4, 6), (False, False, False, False)), ((11, 3), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((2, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((6, 6), (False, False, False, False))]","[((11, 3), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((2, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((3, 3), (True, False, False, False))]",36,21,50,71
36,"((11, 3), (False, False, False, False))","((11, 4), (False, False, False, False))",South,"[((11, 4), (False, False, False, False)), ((11, 2), (False, False, False, False))]","[((11, 3), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((2, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((3, 3), (True, False, False, False))]","[((4, 6), (False, False, False, False)), ((2, 6), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((3, 3), (True, False, False, False)), ((12, 4), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((11, 2), (False, False, False, False))]",37,10,61,71
37,"((4, 6), (False, False, False, False))","((5, 6), (False, False, False, False))",West,"[((5, 6), (False, False, False, False)), ((3, 6), (False, False, False, False))]","[((4, 6), (False, False, False, False)), ((2, 6), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((3, 3), (True, False, False, False)), ((12, 4), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((11, 2), (False, False, False, False))]","[((2, 6), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((11, 2), (False, False, False, False)), ((3, 3), (True, False, False, False)), ((12, 4), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False))]",38,14,57,71
38,"((2, 6), (False, False, False, False))","((3, 6), (False, False, False, False))",West,"[((3, 6), (False, False, False, False)), ((1, 6), (False, False, False, False))]","[((2, 6), (False, False, False, False)), ((3, 2), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((11, 2), (False, False, False, False)), ((3, 3), (True, False, False, False)), ((12, 4), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False))]","[((3, 2), (True, False, False, False)), ((3, 3), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((11, 2), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((1, 6), (False, False, False, False))]",39,16,55,71
39,"((3, 3), (True, False, False, False))","((3, 2), (True, False, False, False))",North,"[((3, 4), (True, False, False, False)), ((3, 2), (True, False, False, False))]","[((3, 3), (True, False, False, False)), ((11, 2), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((1, 6), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((6, 6), (False, False, False, False))]","[((11, 2), (False, False, False, False)), ((1, 6), (False, False, False, False)), ((3, 4), (True, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((5, 7), (False, False, False, False))]",40,22,49,71
40,"((11, 2), (False, False, False, False))","((11, 3), (False, False, False, False))",South,"[((11, 3), (False, False, False, False)), ((11, 1), (False, False, False, False)), ((12, 2), (False, False, False, False))]","[((11, 2), (False, False, False, False)), ((1, 6), (False, False, False, False)), ((3, 4), (True, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((5, 7), (False, False, False, False))]","[((1, 6), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((3, 4), (True, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((11, 1), (False, False, False, False)), ((12, 2), (False, False, False, False))]",41,11,60,71
41,"((1, 6), (False, False, False, False))","((2, 6), (False, False, False, False))",West,"[((1, 7), (False, False, False, False)), ((2, 6), (False, False, False, False))]","[((1, 6), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((3, 4), (True, False, False, False)), ((6, 6), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((11, 1), (False, False, False, False)), ((12, 2), (False, False, False, False))]","[((3, 4), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((11, 1), (False, False, False, False)), ((1, 7), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((6, 6), (False, False, False, False))]",42,17,54,71
42,"((3, 4), (True, False, False, False))","((3, 3), (True, False, False, False))",North,"[((3, 5), (True, False, False, False)), ((3, 3), (True, False, False, False)), ((4, 4), (True, False, False, False))]","[((3, 4), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((11, 1), (False, False, False, False)), ((1, 7), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((6, 6), (False, False, False, False))]","[((11, 1), (False, False, False, False)), ((3, 5), (True, False, False, False)), ((12, 4), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((1, 7), (False, False, False, False)), ((4, 4), (True, False, False, False))]",43,23,48,71
43,"((11, 1), (False, False, False, False))","((11, 2), (False, False, False, False))",South,"[((11, 2), (False, False, False, False)), ((12, 1), (False, False, False, False))]","[((11, 1), (False, False, False, False)), ((3, 5), (True, False, False, False)), ((12, 4), (False, False, False, False)), ((5, 7), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((1, 7), (False, False, False, False)), ((4, 4), (True, False, False, False))]","[((3, 5), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((1, 7), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((4, 4), (True, False, False, False)), ((12, 1), (False, False, False, False))]",44,12,59,71
44,"((3, 5), (True, False, False, False))","((3, 4), (True, False, False, False))",North,"[((3, 6), (True, False, False, False)), ((3, 4), (True, False, False, False))]","[((3, 5), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((1, 7), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((4, 4), (True, False, False, False)), ((12, 1), (False, False, False, False))]","[((3, 6), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((1, 7), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((12, 1), (False, False, False, False)), ((4, 4), (True, False, False, False))]",45,24,47,71
45,"((3, 6), (True, False, False, False))","((3, 5), (True, False, False, False))",North,"[((3, 5), (True, False, False, False)), ((4, 6), (True, False, False, False)), ((2, 6), (True, False, False, False))]","[((3, 6), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((1, 7), (False, False, False, False)), ((4, 6), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((12, 1), (False, False, False, False)), ((4, 4), (True, False, False, False))]","[((2, 6), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((4, 4), (True, False, False, False)), ((1, 7), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((12, 1), (False, False, False, False)), ((4, 6), (True, False, False, False)), ((4, 6), (False, False, False, False))]",46,25,46,71
46,"((2, 6), (True, False, False, False))","((3, 6), (True, False, False, False))",West,"[((3, 6), (True, False, False, False)), ((1, 6), (True, False, False, False))]","[((2, 6), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((4, 4), (True, False, False, False)), ((1, 7), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((12, 1), (False, False, False, False)), ((4, 6), (True, False, False, False)), ((4, 6), (False, False, False, False))]","[((1, 6), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((4, 4), (True, False, False, False)), ((1, 7), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((12, 1), (False, False, False, False)), ((4, 6), (True, False, False, False)), ((4, 6), (False, False, False, False))]",47,26,45,71
47,"((1, 6), (True, False, False, False))","((2, 6), (True, False, False, False))",West,"[((1, 7), (True, False, False, False)), ((2, 6), (True, False, False, False))]","[((1, 6), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((4, 4), (True, False, False, False)), ((1, 7), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((12, 1), (False, False, False, False)), ((4, 6), (True, False, False, False)), ((4, 6), (False, False, False, False))]","[((1, 7), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((4, 4), (True, False, False, False)), ((1, 7), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((12, 1), (False, False, False, False)), ((4, 6), (True, False, False, False)), ((4, 6), (False, False, False, False))]",48,27,44,71
48,"((1, 7), (True, False, False, False))","((1, 6), (True, False, False, False))",North,"[((1, 8), (True, False, False, False)), ((1, 6), (True, False, False, False))]","[((1, 7), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((4, 4), (True, False, False, False)), ((1, 7), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((12, 1), (False, False, False, False)), ((4, 6), (True, False, False, False)), ((4, 6), (False, False, False, False))]","[((1, 8), (True, False, False, False)), ((5, 7), (False, False, False, False)), ((12, 4), (False, False, False, False)), ((4, 4), (True, False, False, False)), ((1, 7), (False, False, False, False)), ((6, 6), (False, False, False, False)), ((12, 2), (False, False, False, False)), ((12, 1), (False, False, False, False)), ((4, 6), (True, False, False, False)), ((4, 6), (False, False, False, False))]",49,28,43,71
