iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
31,"((8, 5), 'foodLeft=12')","((7, 5), 'foodLeft=12')",East,"[((9, 5), 'foodLeft=12'), ((7, 5), 'foodLeft=12')]","[((8, 5), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((13, 5), 'foodLeft=10'), ((8, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((14, 3), 'foodLeft=13'), ((6, 3), 'foodLeft=12'), ((13, 3), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((4, 4), 'foodLeft=12'), ((3, 3), 'foodLeft=13')]","[((6, 5), 'foodLeft=12'), ((8, 3), 'foodLeft=12'), ((13, 5), 'foodLeft=10'), ((6, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((14, 3), 'foodLeft=13'), ((6, 5), 'foodLeft=12'), ((9, 5), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((6, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 3), 'foodLeft=12')]",32,5,51,56
32,"((6, 5), 'foodLeft=12')","((7, 5), 'foodLeft=12')",West,"[((7, 5), 'foodLeft=12'), ((5, 5), 'foodLeft=12')]","[((6, 5), 'foodLeft=12'), ((8, 3), 'foodLeft=12'), ((13, 5), 'foodLeft=10'), ((6, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((14, 3), 'foodLeft=13'), ((6, 5), 'foodLeft=12'), ((9, 5), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((6, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 3), 'foodLeft=12')]","[((8, 3), 'foodLeft=12'), ((6, 3), 'foodLeft=12'), ((13, 5), 'foodLeft=10'), ((9, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((14, 3), 'foodLeft=13'), ((6, 5), 'foodLeft=12'), ((5, 5), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((6, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 3), 'foodLeft=12')]",33,5,51,56
33,"((8, 3), 'foodLeft=12')","((7, 3), 'foodLeft=12')",East,"[((9, 3), 'foodLeft=12'), ((7, 3), 'foodLeft=12')]","[((8, 3), 'foodLeft=12'), ((6, 3), 'foodLeft=12'), ((13, 5), 'foodLeft=10'), ((9, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((14, 3), 'foodLeft=13'), ((6, 5), 'foodLeft=12'), ((5, 5), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((6, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 3), 'foodLeft=12')]","[((6, 3), 'foodLeft=12'), ((9, 5), 'foodLeft=12'), ((13, 5), 'foodLeft=10'), ((5, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((14, 3), 'foodLeft=13'), ((6, 5), 'foodLeft=12'), ((9, 3), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((6, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 3), 'foodLeft=12')]",34,5,51,56
34,"((6, 3), 'foodLeft=12')","((7, 3), 'foodLeft=12')",West,"[((7, 3), 'foodLeft=12'), ((5, 3), 'foodLeft=12')]","[((6, 3), 'foodLeft=12'), ((9, 5), 'foodLeft=12'), ((13, 5), 'foodLeft=10'), ((5, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((14, 3), 'foodLeft=13'), ((6, 5), 'foodLeft=12'), ((9, 3), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((6, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 3), 'foodLeft=12')]","[((13, 5), 'foodLeft=10'), ((9, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((5, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((9, 3), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((5, 3), 'foodLeft=12')]",35,5,51,56
35,"((13, 5), 'foodLeft=10')","((14, 5), 'foodLeft=10')",West,"[((13, 4), 'foodLeft=9'), ((14, 5), 'foodLeft=10'), ((12, 5), 'foodLeft=10')]","[((13, 5), 'foodLeft=10'), ((9, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((5, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((9, 3), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((5, 3), 'foodLeft=12')]","[((9, 5), 'foodLeft=12'), ((5, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((9, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((5, 3), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((12, 5), 'foodLeft=10')]",36,8,48,56
36,"((9, 5), 'foodLeft=12')","((8, 5), 'foodLeft=12')",East,"[((10, 5), 'foodLeft=12'), ((8, 5), 'foodLeft=12')]","[((9, 5), 'foodLeft=12'), ((5, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((9, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((5, 3), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((12, 5), 'foodLeft=10')]","[((5, 5), 'foodLeft=12'), ((9, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((5, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((10, 5), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((12, 5), 'foodLeft=10')]",37,6,50,56
37,"((5, 5), 'foodLeft=12')","((6, 5), 'foodLeft=12')",West,"[((6, 5), 'foodLeft=12'), ((4, 5), 'foodLeft=12')]","[((5, 5), 'foodLeft=12'), ((9, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((5, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((10, 5), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((12, 5), 'foodLeft=10')]","[((9, 3), 'foodLeft=12'), ((5, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((10, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((4, 5), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((12, 5), 'foodLeft=10')]",38,6,50,56
38,"((9, 3), 'foodLeft=12')","((8, 3), 'foodLeft=12')",East,"[((10, 3), 'foodLeft=12'), ((8, 3), 'foodLeft=12')]","[((9, 3), 'foodLeft=12'), ((5, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((10, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((4, 5), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((12, 5), 'foodLeft=10')]","[((5, 3), 'foodLeft=12'), ((10, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((4, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((10, 3), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((12, 5), 'foodLeft=10')]",39,6,50,56
39,"((5, 3), 'foodLeft=12')","((6, 3), 'foodLeft=12')",West,"[((6, 3), 'foodLeft=12'), ((4, 3), 'foodLeft=12')]","[((5, 3), 'foodLeft=12'), ((10, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((4, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((10, 3), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((12, 5), 'foodLeft=10')]","[((10, 5), 'foodLeft=12'), ((4, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((10, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((4, 3), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((12, 5), 'foodLeft=10')]",40,6,50,56
40,"((10, 5), 'foodLeft=12')","((9, 5), 'foodLeft=12')",East,"[((10, 4), 'foodLeft=11'), ((11, 5), 'foodLeft=12'), ((9, 5), 'foodLeft=12')]","[((10, 5), 'foodLeft=12'), ((4, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((10, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((4, 3), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((12, 5), 'foodLeft=10')]","[((4, 5), 'foodLeft=12'), ((10, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((4, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((12, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((11, 5), 'foodLeft=12')]",41,7,49,56
41,"((4, 5), 'foodLeft=12')","((5, 5), 'foodLeft=12')",West,"[((4, 4), 'foodLeft=11'), ((5, 5), 'foodLeft=12'), ((3, 5), 'foodLeft=12')]","[((4, 5), 'foodLeft=12'), ((10, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((4, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((12, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((11, 5), 'foodLeft=12')]","[((10, 3), 'foodLeft=12'), ((4, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((6, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((4, 4), 'foodLeft=12'), ((12, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((11, 5), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((4, 4), 'foodLeft=11'), ((3, 5), 'foodLeft=12')]",42,7,49,56
42,"((10, 3), 'foodLeft=12')","((9, 3), 'foodLeft=12')",East,"[((10, 4), 'foodLeft=11'), ((11, 3), 'foodLeft=12'), ((9, 3), 'foodLeft=12')]","[((10, 3), 'foodLeft=12'), ((4, 3), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((6, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((4, 4), 'foodLeft=12'), ((12, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((11, 5), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((4, 4), 'foodLeft=11'), ((3, 5), 'foodLeft=12')]","[((4, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((12, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 5), 'foodLeft=12'), ((11, 5), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((4, 4), 'foodLeft=11'), ((11, 3), 'foodLeft=12')]",43,7,49,56
43,"((4, 3), 'foodLeft=12')","((5, 3), 'foodLeft=12')",West,"[((4, 4), 'foodLeft=11'), ((5, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=12')]","[((4, 3), 'foodLeft=12'), ((6, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=13'), ((4, 4), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((6, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((12, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=12'), ((3, 5), 'foodLeft=12'), ((11, 5), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((4, 4), 'foodLeft=11'), ((11, 3), 'foodLeft=12')]","[((14, 3), 'foodLeft=13'), ((6, 5), 'foodLeft=12'), ((6, 3), 'foodLeft=12'), ((4, 4), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((12, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((11, 3), 'foodLeft=12'), ((3, 5), 'foodLeft=12'), ((11, 5), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((4, 4), 'foodLeft=11'), ((3, 3), 'foodLeft=12')]",44,7,49,56
44,"((14, 3), 'foodLeft=13')","((13, 3), 'foodLeft=13')",East,"[((15, 3), 'foodLeft=13'), ((13, 3), 'foodLeft=13')]","[((14, 3), 'foodLeft=13'), ((6, 5), 'foodLeft=12'), ((6, 3), 'foodLeft=12'), ((4, 4), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((7, 4), 'foodLeft=11'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((12, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((11, 3), 'foodLeft=12'), ((3, 5), 'foodLeft=12'), ((11, 5), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((4, 4), 'foodLeft=11'), ((3, 3), 'foodLeft=12')]","[((6, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((6, 3), 'foodLeft=12'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=10'), ((7, 4), 'foodLeft=11'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((12, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=11'), ((3, 3), 'foodLeft=12'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((11, 3), 'foodLeft=12'), ((3, 5), 'foodLeft=12'), ((11, 5), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((4, 4), 'foodLeft=11'), ((15, 3), 'foodLeft=13')]",45,5,52,57
45,"((6, 5), 'foodLeft=12')","((7, 5), 'foodLeft=12')",West,"[((7, 5), 'foodLeft=12'), ((5, 5), 'foodLeft=12')]","[((6, 5), 'foodLeft=12'), ((14, 3), 'foodLeft=12'), ((6, 3), 'foodLeft=12'), ((4, 4), 'foodLeft=12'), ((13, 4), 'foodLeft=10'), ((7, 4), 'foodLeft=11'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((12, 5), 'foodLeft=10'), ((13, 3), 'foodLeft=11'), ((3, 3), 'foodLeft=12'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((11, 3), 'foodLeft=12'), ((3, 5), 'foodLeft=12'), ((11, 5), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((4, 4), 'foodLeft=11'), ((15, 3), 'foodLeft=13')]","[((14, 3), 'foodLeft=12'), ((13, 4), 'foodLeft=10'), ((6, 3), 'foodLeft=12'), ((4, 4), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((7, 4), 'foodLeft=11'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((12, 5), 'foodLeft=10'), ((4, 4), 'foodLeft=11'), ((3, 3), 'foodLeft=12'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((11, 3), 'foodLeft=12'), ((3, 5), 'foodLeft=12'), ((11, 5), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((15, 3), 'foodLeft=13'), ((5, 5), 'foodLeft=12')]",46,7,50,57
46,"((14, 3), 'foodLeft=12')","((13, 3), 'foodLeft=12')",East,"[((15, 3), 'foodLeft=12'), ((13, 3), 'foodLeft=12')]","[((14, 3), 'foodLeft=12'), ((13, 4), 'foodLeft=10'), ((6, 3), 'foodLeft=12'), ((4, 4), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((7, 4), 'foodLeft=11'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((12, 5), 'foodLeft=10'), ((4, 4), 'foodLeft=11'), ((3, 3), 'foodLeft=12'), ((12, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((11, 3), 'foodLeft=12'), ((3, 5), 'foodLeft=12'), ((11, 5), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((15, 3), 'foodLeft=13'), ((5, 5), 'foodLeft=12')]","[((6, 3), 'foodLeft=12'), ((13, 4), 'foodLeft=10'), ((7, 4), 'foodLeft=11'), ((4, 4), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((12, 5), 'foodLeft=11'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((12, 5), 'foodLeft=10'), ((4, 4), 'foodLeft=11'), ((3, 3), 'foodLeft=12'), ((5, 5), 'foodLeft=12'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((11, 3), 'foodLeft=12'), ((3, 5), 'foodLeft=12'), ((11, 5), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((15, 3), 'foodLeft=13'), ((15, 3), 'foodLeft=12')]",47,7,50,57
47,"((6, 3), 'foodLeft=12')","((7, 3), 'foodLeft=12')",West,"[((7, 3), 'foodLeft=12'), ((5, 3), 'foodLeft=12')]","[((6, 3), 'foodLeft=12'), ((13, 4), 'foodLeft=10'), ((7, 4), 'foodLeft=11'), ((4, 4), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((12, 5), 'foodLeft=11'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((12, 5), 'foodLeft=10'), ((4, 4), 'foodLeft=11'), ((3, 3), 'foodLeft=12'), ((5, 5), 'foodLeft=12'), ((13, 5), 'foodLeft=11'), ((13, 5), 'foodLeft=10'), ((11, 3), 'foodLeft=12'), ((3, 5), 'foodLeft=12'), ((11, 5), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((15, 3), 'foodLeft=13'), ((15, 3), 'foodLeft=12')]","[((7, 4), 'foodLeft=11'), ((13, 4), 'foodLeft=10'), ((12, 5), 'foodLeft=11'), ((4, 4), 'foodLeft=12'), ((13, 3), 'foodLeft=11'), ((13, 5), 'foodLeft=11'), ((13, 3), 'foodLeft=12'), ((3, 3), 'foodLeft=13'), ((12, 5), 'foodLeft=10'), ((4, 4), 'foodLeft=11'), ((3, 3), 'foodLeft=12'), ((5, 5), 'foodLeft=12'), ((15, 3), 'foodLeft=12'), ((13, 5), 'foodLeft=10'), ((11, 3), 'foodLeft=12'), ((3, 5), 'foodLeft=12'), ((11, 5), 'foodLeft=12'), ((13, 4), 'foodLeft=9'), ((10, 4), 'foodLeft=11'), ((15, 3), 'foodLeft=13'), ((5, 3), 'foodLeft=12')]",48,7,50,57
