iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
128,"(14, 12)","(15, 12)",West,"[(14, 11), (15, 12), (13, 12)]","[(14, 12), (16, 4), (14, 14), (13, 2), (13, 16)]","[(16, 4), (14, 11), (14, 14), (13, 2), (13, 16), (13, 12)]",129,0.00012227881234139204,0,0.00012227881234139204
129,"(16, 4)","(15, 4)",East,"[(17, 4), (15, 4)]","[(16, 4), (14, 11), (14, 14), (13, 2), (13, 16), (13, 12)]","[(14, 14), (14, 11), (17, 4), (13, 2), (13, 16), (13, 12)]",130,0.00013735040556639433,0,0.00013735040556639433
130,"(14, 14)","(15, 14)",West,"[(15, 14), (13, 14)]","[(14, 14), (14, 11), (17, 4), (13, 2), (13, 16), (13, 12)]","[(17, 4), (14, 11), (13, 12), (13, 2), (13, 16), (13, 14)]",131,0.00013753760140389204,0,0.00013753760140389204
131,"(17, 4)","(16, 4)",East,"[(18, 4), (16, 4)]","[(17, 4), (14, 11), (13, 12), (13, 2), (13, 16), (13, 14)]","[(18, 4), (13, 16), (14, 11), (13, 2), (13, 14), (13, 12)]",132,0.00014497980009764433,0,0.00014497980009764433
132,"(18, 4)","(17, 4)",East,"[(19, 4), (17, 4)]","[(18, 4), (13, 16), (14, 11), (13, 2), (13, 14), (13, 12)]","[(19, 4), (13, 16), (14, 11), (13, 2), (13, 14), (13, 12)]",133,0.00014879449736326933,0,0.00014879449736326933
133,"(19, 4)","(18, 4)",East,"[(19, 5), (20, 4), (18, 4)]","[(19, 4), (13, 16), (14, 11), (13, 2), (13, 14), (13, 12)]","[(20, 4), (13, 16), (19, 5), (13, 2), (13, 14), (13, 12), (14, 11)]",134,0.00015070184599608183,0,0.00015070184599608183
134,"(20, 4)","(19, 4)",East,"[(21, 4), (19, 4)]","[(20, 4), (13, 16), (19, 5), (13, 2), (13, 14), (13, 12), (14, 11)]","[(21, 4), (13, 16), (19, 5), (13, 2), (13, 14), (13, 12), (14, 11)]",135,0.00015165552031248808,0,0.00015165552031248808
135,"(21, 4)","(20, 4)",East,"[(21, 5), (20, 4)]","[(21, 4), (13, 16), (19, 5), (13, 2), (13, 14), (13, 12), (14, 11)]","[(19, 5), (13, 16), (21, 5), (13, 2), (13, 14), (13, 12), (14, 11)]",136,0.0001521323574706912,0,0.0001521323574706912
136,"(19, 5)","(19, 4)",North,"[(19, 6), (19, 4)]","[(19, 5), (13, 16), (21, 5), (13, 2), (13, 14), (13, 12), (14, 11)]","[(21, 5), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]",137,0.00015260919462889433,0,0.00015260919462889433
137,"(21, 5)","(21, 4)",North,"[(21, 4), (22, 5)]","[(21, 5), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]","[(22, 5), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]",138,0.00015260919462889433,0,0.00015260919462889433
138,"(22, 5)","(21, 5)",East,"[(23, 5), (21, 5)]","[(22, 5), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]","[(23, 5), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]",139,0.0001528476132079959,0,0.0001528476132079959
139,"(23, 5)","(22, 5)",East,"[(24, 5), (22, 5)]","[(23, 5), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]","[(24, 5), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]",140,0.00015296682249754667,0,0.00015296682249754667
140,"(24, 5)","(23, 5)",East,"[(24, 6), (23, 5)]","[(24, 5), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]","[(24, 6), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]",141,0.00015302642714232206,0,0.00015302642714232206
141,"(24, 6)","(24, 5)",North,"[(24, 7), (24, 5)]","[(24, 6), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]","[(24, 7), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]",142,0.00015308603178709745,0,0.00015308603178709745
142,"(24, 7)","(24, 6)",North,"[(24, 6), (23, 7)]","[(24, 7), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]","[(23, 7), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]",143,0.00015314563643187284,0,0.00015314563643187284
143,"(23, 7)","(24, 7)",West,"[(24, 7), (22, 7)]","[(23, 7), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]","[(22, 7), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]",144,0.00015326484572142363,0,0.00015326484572142363
144,"(22, 7)","(23, 7)",West,"[(23, 7), (21, 7)]","[(22, 7), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]","[(21, 7), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]",145,0.0001535032643005252,0,0.0001535032643005252
145,"(21, 7)","(22, 7)",West,"[(22, 7), (20, 7)]","[(21, 7), (13, 16), (19, 6), (13, 2), (13, 14), (13, 12), (14, 11)]","[(19, 6), (13, 16), (20, 7), (13, 2), (13, 14), (13, 12), (14, 11)]",146,0.0001539801014587283,0,0.0001539801014587283
146,"(19, 6)","(19, 5)",North,"[(19, 7), (19, 5), (18, 6)]","[(19, 6), (13, 16), (20, 7), (13, 2), (13, 14), (13, 12), (14, 11)]","[(20, 7), (18, 6), (19, 7), (13, 16), (13, 14), (13, 12), (14, 11), (13, 2)]",147,0.00015451654326170683,0,0.00015451654326170683
147,"(20, 7)","(21, 7)",West,"[(21, 7), (19, 7)]","[(20, 7), (18, 6), (19, 7), (13, 16), (13, 14), (13, 12), (14, 11), (13, 2)]","[(19, 7), (19, 7), (14, 11), (18, 6), (13, 14), (13, 12), (13, 2), (13, 16)]",148,0.00015493377577513456,0,0.00015493377577513456
148,"(19, 7)","(19, 6)",North,"[(19, 6), (20, 7)]","[(19, 7), (19, 7), (14, 11), (18, 6), (13, 14), (13, 12), (13, 2), (13, 16)]","[(19, 7), (18, 6), (14, 11), (13, 16), (13, 14), (13, 12), (13, 2)]",149,0.00015642389189451933,0,0.00015642389189451933
149,"(18, 6)","(19, 6)",West,"[(19, 6), (17, 6)]","[(18, 6), (13, 16), (14, 11), (13, 2), (13, 14), (13, 12)]","[(17, 6), (13, 16), (14, 11), (13, 2), (13, 14), (13, 12)]",150,0.00015833124052733183,0,0.00015833124052733183
150,"(17, 6)","(18, 6)",West,"[(18, 6), (16, 6)]","[(17, 6), (13, 16), (14, 11), (13, 2), (13, 14), (13, 12)]","[(16, 6), (13, 16), (14, 11), (13, 2), (13, 14), (13, 12)]",151,0.00016596063505858183,0,0.00016596063505858183
151,"(16, 6)","(17, 6)",West,"[(17, 6), (15, 6)]","[(16, 6), (13, 16), (14, 11), (13, 2), (13, 14), (13, 12)]","[(14, 11), (13, 16), (15, 6), (13, 2), (13, 14), (13, 12)]",152,0.00018121942412108183,0,0.00018121942412108183
152,"(14, 11)","(14, 12)",South,"[(14, 12), (14, 10)]","[(14, 11), (13, 16), (15, 6), (13, 2), (13, 14), (13, 12)]","[(15, 6), (13, 16), (13, 12), (13, 2), (13, 14), (14, 10)]",153,0.00018331396859139204,0,0.00018331396859139204
153,"(15, 6)","(16, 6)",West,"[(16, 6), (14, 6)]","[(15, 6), (13, 16), (13, 12), (13, 2), (13, 14), (14, 10)]","[(13, 16), (13, 2), (13, 12), (14, 10), (13, 14), (14, 6)]",154,0.00021173700224608183,0,0.00021173700224608183
154,"(13, 16)","(14, 16)",West,"[(14, 16), (12, 16)]","[(13, 16), (13, 2), (13, 12), (14, 10), (13, 14), (14, 6)]","[(13, 2), (14, 10), (13, 12), (14, 6), (13, 14), (12, 16)]",155,0.00024414050858467817,0,0.00024414050858467817
155,"(13, 2)","(14, 2)",West,"[(14, 2), (12, 2)]","[(13, 2), (14, 10), (13, 12), (14, 6), (13, 14), (12, 16)]","[(13, 12), (14, 10), (12, 16), (14, 6), (13, 14), (12, 2)]",156,0.00024416192900389433,0,0.00024416192900389433
156,"(13, 12)","(14, 12)",West,"[(14, 12), (12, 12)]","[(13, 12), (14, 10), (12, 16), (14, 6), (13, 14), (12, 2)]","[(14, 10), (13, 14), (12, 16), (14, 6), (12, 2), (12, 12)]",157,0.00024434912484139204,0,0.00024434912484139204
157,"(14, 10)","(14, 11)",South,"[(14, 11), (15, 10)]","[(14, 10), (13, 14), (12, 16), (14, 6), (12, 2), (12, 12)]","[(13, 14), (14, 6), (15, 10), (12, 12), (12, 2), (12, 16)]",158,0.00024434912484139204,0,0.00024434912484139204
158,"(13, 14)","(14, 14)",West,"[(14, 14), (12, 14)]","[(13, 14), (14, 6), (15, 10), (12, 12), (12, 2), (12, 16)]","[(14, 6), (12, 16), (15, 10), (12, 12), (12, 2), (12, 14)]",159,0.00025960791390389204,0,0.00025960791390389204
159,"(14, 6)","(15, 6)",West,"[(15, 6), (13, 6)]","[(14, 6), (12, 16), (15, 10), (12, 12), (12, 2), (12, 14)]","[(15, 10), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]",160,0.00027277215849608183,0,0.00027277215849608183
160,"(15, 10)","(14, 10)",East,"[(16, 10), (14, 10)]","[(15, 10), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]","[(16, 10), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]",161,0.00027486670296639204,0,0.00027486670296639204
161,"(16, 10)","(15, 10)",East,"[(17, 10), (15, 10)]","[(16, 10), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]","[(17, 10), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]",162,0.00029012549202889204,0,0.00029012549202889204
162,"(17, 10)","(16, 10)",East,"[(17, 9), (16, 10)]","[(17, 10), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]","[(17, 9), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]",163,0.00029775488656014204,0,0.00029775488656014204
163,"(17, 9)","(17, 10)",South,"[(17, 10), (17, 8)]","[(17, 9), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]","[(17, 8), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]",164,0.00030538428109139204,0,0.00030538428109139204
164,"(17, 8)","(17, 9)",South,"[(17, 9), (16, 8)]","[(17, 8), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]","[(16, 8), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]",165,0.00031301367562264204,0,0.00031301367562264204
165,"(16, 8)","(17, 8)",West,"[(17, 8), (15, 8)]","[(16, 8), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]","[(15, 8), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]",166,0.00032827246468514204,0,0.00032827246468514204
166,"(15, 8)","(16, 8)",West,"[(16, 8), (14, 8)]","[(15, 8), (12, 16), (13, 6), (12, 12), (12, 2), (12, 14)]","[(13, 6), (12, 16), (14, 8), (12, 12), (12, 2), (12, 14)]",167,0.00035879004281014204,0,0.00035879004281014204
167,"(13, 6)","(14, 6)",West,"[(13, 5), (14, 6)]","[(13, 6), (12, 16), (14, 8), (12, 12), (12, 2), (12, 14)]","[(14, 8), (12, 16), (12, 14), (12, 12), (12, 2), (13, 5)]",168,0.00039484247099608183,0,0.00039484247099608183
168,"(14, 8)","(15, 8)",West,"[(15, 8), (13, 8)]","[(14, 8), (12, 16), (12, 14), (12, 12), (12, 2), (13, 5)]","[(12, 16), (12, 2), (12, 14), (12, 12), (13, 5), (13, 8)]",169,0.00041982519906014204,0,0.00041982519906014204
169,"(12, 16)","(13, 16)",West,"[(13, 16), (11, 16)]","[(12, 16), (12, 2), (12, 14), (12, 12), (13, 5), (13, 8)]","[(12, 2), (12, 12), (12, 14), (13, 8), (13, 5), (11, 16)]",170,0.0004882811335846782,0,0.0004882811335846782
170,"(12, 2)","(13, 2)",West,"[(13, 2), (11, 2)]","[(12, 2), (12, 12), (12, 14), (13, 8), (13, 5), (11, 16)]","[(12, 12), (13, 5), (12, 14), (13, 8), (11, 16), (11, 2)]",171,0.0004883025540038943,0,0.0004883025540038943
171,"(12, 12)","(13, 12)",West,"[(12, 13), (12, 11), (13, 12)]","[(12, 12), (13, 5), (12, 14), (13, 8), (11, 16), (11, 2)]","[(12, 14), (13, 5), (12, 13), (13, 8), (11, 16), (11, 2), (12, 11)]",172,0.000488489749841392,0,0.000488489749841392
172,"(12, 14)","(13, 14)",West,"[(12, 13), (13, 14)]","[(12, 14), (13, 5), (12, 13), (13, 8), (11, 16), (11, 2), (12, 11)]","[(13, 5), (13, 8), (12, 13), (12, 11), (11, 16), (11, 2), (12, 13)]",173,0.000503748538903892,0,0.000503748538903892
173,"(13, 5)","(13, 6)",South,"[(13, 6), (13, 4)]","[(13, 5), (13, 8), (12, 13), (12, 11), (11, 16), (11, 2), (12, 13)]","[(13, 8), (12, 11), (13, 4), (12, 13), (11, 16), (11, 2), (12, 13)]",174,0.0005169127834960818,0,0.0005169127834960818
174,"(13, 8)","(14, 8)",West,"[(14, 8), (12, 8)]","[(13, 8), (12, 11), (13, 4), (12, 13), (11, 16), (11, 2), (12, 13)]","[(13, 4), (12, 11), (12, 13), (12, 13), (11, 16), (11, 2), (12, 8)]",175,0.000541895511560142,0,0.000541895511560142
175,"(13, 4)","(13, 5)",South,"[(13, 5), (12, 4)]","[(13, 4), (12, 11), (12, 13), (12, 13), (11, 16), (11, 2), (12, 8)]","[(12, 13), (12, 11), (12, 8), (12, 13), (11, 16), (11, 2), (12, 4)]",176,0.0006389830959960818,0,0.0006389830959960818
176,"(12, 13)","(12, 12)",North,"[(12, 14), (12, 12)]","[(12, 13), (12, 11), (12, 8), (12, 13), (11, 16), (11, 2), (12, 4)]","[(12, 11), (12, 13), (12, 8), (12, 4), (11, 16), (11, 2)]",177,0.000732630374841392,0,0.000732630374841392
177,"(12, 11)","(12, 12)",South,"[(12, 12), (12, 10)]","[(12, 11), (12, 13), (12, 8), (12, 4), (11, 16), (11, 2)]","[(12, 13), (12, 4), (12, 8), (11, 2), (11, 16), (12, 10)]",178,0.000732630374841392,0,0.000732630374841392
178,"(12, 8)","(13, 8)",West,"[(13, 8), (11, 8)]","[(12, 8), (12, 4), (12, 10), (11, 2), (11, 16)]","[(12, 4), (11, 16), (12, 10), (11, 2), (11, 8)]",179,0.000786036136560142,0,0.000786036136560142
179,"(12, 4)","(13, 4)",West,"[(13, 4), (11, 4)]","[(12, 4), (11, 16), (12, 10), (11, 2), (11, 8)]","[(11, 16), (11, 2), (12, 10), (11, 8), (11, 4)]",180,0.0008831237209960818,0,0.0008831237209960818
180,"(11, 16)","(12, 16)",West,"[(12, 16), (10, 16)]","[(11, 16), (11, 2), (12, 10), (11, 8), (11, 4)]","[(11, 2), (11, 8), (12, 10), (11, 4), (10, 16)]",181,0.0009765623835846782,0,0.0009765623835846782
181,"(11, 2)","(12, 2)",West,"[(12, 2), (10, 2)]","[(11, 2), (11, 8), (12, 10), (11, 4), (10, 16)]","[(12, 10), (11, 8), (10, 16), (11, 4), (10, 2)]",182,0.0009765838040038943,0,0.0009765838040038943
182,"(12, 10)","(12, 11)",South,"[(12, 11), (11, 10)]","[(12, 10), (11, 8), (10, 16), (11, 4), (10, 2)]","[(11, 8), (11, 4), (10, 16), (10, 2), (11, 10)]",183,0.000976770999841392,0,0.000976770999841392
183,"(11, 8)","(12, 8)",West,"[(11, 7), (12, 8)]","[(11, 8), (11, 4), (10, 16), (10, 2), (11, 10)]","[(11, 4), (11, 10), (10, 16), (10, 2), (11, 7)]",184,0.001274317386560142,0,0.001274317386560142
184,"(11, 4)","(12, 4)",West,"[(12, 4), (10, 4)]","[(11, 4), (11, 10), (10, 16), (10, 2), (11, 7)]","[(11, 10), (11, 7), (10, 16), (10, 2), (10, 4)]",185,0.0013714049709960818,0,0.0013714049709960818
185,"(11, 10)","(12, 10)",West,"[(12, 10), (10, 10)]","[(11, 10), (11, 7), (10, 16), (10, 2), (10, 4)]","[(11, 7), (10, 2), (10, 16), (10, 4), (10, 10)]",186,0.001465052249841392,0,0.001465052249841392
186,"(11, 7)","(11, 8)",South,"[(11, 8), (11, 6)]","[(11, 7), (10, 2), (10, 16), (10, 4), (10, 10)]","[(10, 16), (10, 2), (10, 10), (10, 4), (11, 6)]",187,0.001762598636560142,0,0.001762598636560142
187,"(10, 16)","(11, 16)",West,"[(11, 16), (9, 16)]","[(10, 16), (10, 2), (10, 10), (10, 4), (11, 6)]","[(10, 2), (11, 6), (10, 10), (10, 4), (9, 16)]",188,0.0019531248835846782,0,0.0019531248835846782
188,"(10, 2)","(11, 2)",West,"[(10, 1), (11, 2)]","[(10, 2), (11, 6), (10, 10), (10, 4), (9, 16)]","[(11, 6), (10, 4), (10, 10), (9, 16), (10, 1)]",189,0.0019531463040038943,0,0.0019531463040038943
189,"(11, 6)","(11, 7)",South,"[(11, 7), (10, 6)]","[(11, 6), (10, 4), (10, 10), (9, 16), (10, 1)]","[(10, 4), (10, 1), (10, 10), (9, 16), (10, 6)]",190,0.002250879886560142,0,0.002250879886560142
190,"(10, 4)","(11, 4)",West,"[(11, 4), (9, 4)]","[(10, 4), (10, 1), (10, 10), (9, 16), (10, 6)]","[(10, 10), (10, 1), (10, 6), (9, 16), (9, 4)]",191,0.002347967470996082,0,0.002347967470996082
191,"(10, 10)","(11, 10)",West,"[(10, 11), (11, 10)]","[(10, 10), (10, 1), (10, 6), (9, 16), (9, 4)]","[(10, 1), (10, 11), (10, 6), (9, 4), (9, 16)]",192,0.002441614749841392,0,0.002441614749841392
192,"(10, 1)","(10, 2)",South,"[(10, 2), (9, 1)]","[(10, 1), (10, 11), (10, 6), (9, 4), (9, 16)]","[(10, 6), (10, 11), (9, 16), (9, 4), (9, 1)]",193,0.0029297088040038943,0,0.0029297088040038943
193,"(10, 6)","(11, 6)",West,"[(11, 6), (9, 6)]","[(10, 6), (10, 11), (9, 16), (9, 4), (9, 1)]","[(10, 11), (9, 4), (9, 16), (9, 1), (9, 6)]",194,0.003227442386560142,0,0.003227442386560142
194,"(10, 11)","(10, 10)",North,"[(10, 12), (10, 10)]","[(10, 11), (9, 4), (9, 16), (9, 1), (9, 6)]","[(9, 16), (9, 4), (9, 6), (9, 1), (10, 12)]",195,0.003418177249841392,0,0.003418177249841392
195,"(9, 16)","(10, 16)",West,"[(10, 16), (8, 16)]","[(9, 16), (9, 4), (9, 6), (9, 1), (10, 12)]","[(9, 4), (10, 12), (9, 6), (9, 1), (8, 16)]",196,0.003906249883584678,0,0.003906249883584678
196,"(9, 4)","(10, 4)",West,"[(10, 4), (8, 4)]","[(9, 4), (10, 12), (9, 6), (9, 1), (8, 16)]","[(10, 12), (9, 1), (9, 6), (8, 16), (8, 4)]",197,0.004301092470996082,0,0.004301092470996082
197,"(10, 12)","(10, 11)",North,"[(10, 13), (10, 11)]","[(10, 12), (9, 1), (9, 6), (8, 16), (8, 4)]","[(9, 1), (10, 13), (9, 6), (8, 4), (8, 16)]",198,0.004394739749841392,0,0.004394739749841392
198,"(9, 1)","(10, 1)",West,"[(10, 1), (8, 1)]","[(9, 1), (10, 13), (9, 6), (8, 4), (8, 16)]","[(9, 6), (10, 13), (8, 16), (8, 4), (8, 1)]",199,0.004882833804003894,0,0.004882833804003894
199,"(9, 6)","(10, 6)",West,"[(10, 6), (8, 6)]","[(9, 6), (10, 13), (8, 16), (8, 4), (8, 1)]","[(10, 13), (8, 4), (8, 16), (8, 1), (8, 6)]",200,0.005180567386560142,0,0.005180567386560142
200,"(10, 13)","(10, 12)",North,"[(10, 14), (10, 12)]","[(10, 13), (8, 4), (8, 16), (8, 1), (8, 6)]","[(10, 14), (8, 16), (8, 6), (8, 1), (8, 4)]",201,0.005371302249841392,0,0.005371302249841392
201,"(10, 14)","(10, 13)",North,"[(10, 13), (9, 14)]","[(10, 14), (8, 16), (8, 6), (8, 1), (8, 4)]","[(8, 16), (8, 4), (8, 6), (8, 1), (9, 14)]",202,0.006347864749841392,0,0.006347864749841392
202,"(8, 16)","(9, 16)",West,"[(9, 16), (7, 16)]","[(8, 16), (8, 4), (8, 6), (8, 1), (9, 14)]","[(8, 4), (9, 14), (8, 6), (8, 1), (7, 16)]",203,0.007812499883584678,0,0.007812499883584678
203,"(8, 4)","(9, 4)",West,"[(8, 3), (9, 4)]","[(8, 4), (9, 14), (8, 6), (8, 1), (7, 16)]","[(9, 14), (8, 1), (8, 6), (7, 16), (8, 3)]",204,0.008207342470996082,0,0.008207342470996082
204,"(9, 14)","(10, 14)",West,"[(10, 14), (8, 14)]","[(9, 14), (8, 1), (8, 6), (7, 16), (8, 3)]","[(8, 1), (8, 3), (8, 6), (7, 16), (8, 14)]",205,0.008300989749841392,0,0.008300989749841392
205,"(8, 1)","(9, 1)",West,"[(9, 1), (7, 1)]","[(8, 1), (8, 3), (8, 6), (7, 16), (8, 14)]","[(8, 6), (8, 3), (8, 14), (7, 16), (7, 1)]",206,0.008789083804003894,0,0.008789083804003894
206,"(8, 6)","(9, 6)",West,"[(9, 6), (7, 6)]","[(8, 6), (8, 3), (8, 14), (7, 16), (7, 1)]","[(8, 3), (7, 16), (8, 14), (7, 1), (7, 6)]",207,0.009086817386560142,0,0.009086817386560142
207,"(8, 3)","(8, 4)",South,"[(8, 4), (7, 3)]","[(8, 3), (7, 16), (8, 14), (7, 1), (7, 6)]","[(8, 14), (7, 16), (7, 6), (7, 1), (7, 3)]",208,0.012113592470996082,0,0.012113592470996082
208,"(8, 14)","(9, 14)",West,"[(8, 13), (9, 14)]","[(8, 14), (7, 16), (7, 6), (7, 1), (7, 3)]","[(7, 16), (8, 13), (7, 6), (7, 3), (7, 1)]",209,0.012207239749841392,0,0.012207239749841392
209,"(7, 16)","(8, 16)",West,"[(8, 16), (6, 16)]","[(7, 16), (8, 13), (7, 6), (7, 3), (7, 1)]","[(8, 13), (7, 1), (7, 6), (7, 3), (6, 16)]",210,0.015624999883584678,0,0.015624999883584678
210,"(8, 13)","(8, 14)",South,"[(8, 14), (8, 12)]","[(8, 13), (7, 1), (7, 6), (7, 3), (6, 16)]","[(7, 1), (7, 3), (7, 6), (6, 16), (8, 12)]",211,0.016113489749841392,0,0.016113489749841392
211,"(7, 1)","(8, 1)",West,"[(8, 1), (6, 1)]","[(7, 1), (7, 3), (7, 6), (6, 16), (8, 12)]","[(7, 6), (7, 3), (8, 12), (6, 16), (6, 1)]",212,0.016601583804003894,0,0.016601583804003894
212,"(7, 6)","(8, 6)",West,"[(8, 6), (6, 6)]","[(7, 6), (7, 3), (8, 12), (6, 16), (6, 1)]","[(7, 3), (6, 16), (8, 12), (6, 1), (6, 6)]",213,0.016899317386560142,0,0.016899317386560142
213,"(7, 3)","(8, 3)",West,"[(8, 3), (6, 3)]","[(7, 3), (6, 16), (8, 12), (6, 1), (6, 6)]","[(8, 12), (6, 16), (6, 6), (6, 1), (6, 3)]",214,0.019926092470996082,0,0.019926092470996082
214,"(8, 12)","(8, 13)",South,"[(8, 13), (8, 11)]","[(8, 12), (6, 16), (6, 6), (6, 1), (6, 3)]","[(8, 11), (6, 16), (6, 6), (6, 3), (6, 1)]",215,0.020019739749841392,0,0.020019739749841392
215,"(8, 11)","(8, 12)",South,"[(8, 12), (8, 10)]","[(8, 11), (6, 16), (6, 6), (6, 3), (6, 1)]","[(8, 10), (6, 16), (6, 6), (6, 3), (6, 1)]",216,0.023925989749841392,0,0.023925989749841392
216,"(8, 10)","(8, 11)",South,"[(8, 11), (8, 9)]","[(8, 10), (6, 16), (6, 6), (6, 3), (6, 1)]","[(6, 16), (8, 9), (6, 6), (6, 3), (6, 1)]",217,0.027832239749841392,0,0.027832239749841392
217,"(6, 16)","(7, 16)",West,"[(7, 16), (5, 16)]","[(6, 16), (8, 9), (6, 6), (6, 3), (6, 1)]","[(8, 9), (6, 1), (6, 6), (6, 3), (5, 16)]",218,0.031249999883584678,0,0.031249999883584678
218,"(8, 9)","(8, 10)",South,"[(8, 10), (8, 8)]","[(8, 9), (6, 1), (6, 6), (6, 3), (5, 16)]","[(6, 1), (6, 3), (6, 6), (5, 16), (8, 8)]",219,0.03173848974984139,0,0.03173848974984139
219,"(6, 1)","(7, 1)",West,"[(7, 1), (5, 1)]","[(6, 1), (6, 3), (6, 6), (5, 16), (8, 8)]","[(6, 6), (6, 3), (8, 8), (5, 16), (5, 1)]",220,0.032226583804003894,0,0.032226583804003894
220,"(6, 6)","(7, 6)",West,"[(6, 5), (7, 6)]","[(6, 6), (6, 3), (8, 8), (5, 16), (5, 1)]","[(6, 3), (6, 5), (8, 8), (5, 1), (5, 16)]",221,0.03252431738656014,0,0.03252431738656014
221,"(6, 3)","(7, 3)",West,"[(7, 3), (5, 3)]","[(6, 3), (6, 5), (8, 8), (5, 1), (5, 16)]","[(8, 8), (6, 5), (5, 16), (5, 1), (5, 3)]",222,0.03555109247099608,0,0.03555109247099608
222,"(8, 8)","(8, 9)",South,"[(8, 9), (7, 8)]","[(8, 8), (6, 5), (5, 16), (5, 1), (5, 3)]","[(7, 8), (6, 5), (5, 16), (5, 3), (5, 1)]",223,0.03564473974984139,0,0.03564473974984139
223,"(7, 8)","(8, 8)",West,"[(8, 8), (6, 8)]","[(7, 8), (6, 5), (5, 16), (5, 3), (5, 1)]","[(6, 5), (6, 8), (5, 16), (5, 3), (5, 1)]",224,0.04345723974984139,0,0.04345723974984139
224,"(6, 5)","(6, 6)",South,"[(6, 6), (5, 5)]","[(6, 5), (6, 8), (5, 16), (5, 3), (5, 1)]","[(6, 8), (5, 1), (5, 16), (5, 3), (5, 5)]",225,0.04814931738656014,0,0.04814931738656014
225,"(6, 8)","(7, 8)",West,"[(6, 9), (7, 8)]","[(6, 8), (5, 1), (5, 16), (5, 3), (5, 5)]","[(5, 16), (5, 1), (5, 5), (5, 3), (6, 9)]",226,0.05908223974984139,0,0.05908223974984139
226,"(5, 16)","(6, 16)",West,"[(6, 16), (4, 16)]","[(5, 16), (5, 1), (5, 5), (5, 3), (6, 9)]","[(5, 1), (5, 3), (5, 5), (6, 9), (4, 16)]",227,0.06249999988358468,0,0.06249999988358468
227,"(5, 1)","(6, 1)",West,"[(6, 1), (4, 1)]","[(5, 1), (5, 3), (5, 5), (6, 9), (4, 16)]","[(5, 3), (6, 9), (5, 5), (4, 16), (4, 1)]",228,0.0634765838040039,0,0.0634765838040039
228,"(5, 3)","(6, 3)",West,"[(6, 3), (4, 3)]","[(5, 3), (6, 9), (5, 5), (4, 16), (4, 1)]","[(6, 9), (4, 16), (5, 5), (4, 1), (4, 3)]",229,0.06680109247099608,0,0.06680109247099608
229,"(6, 9)","(6, 8)",North,"[(6, 10), (6, 8)]","[(6, 9), (4, 16), (5, 5), (4, 1), (4, 3)]","[(5, 5), (6, 10), (4, 3), (4, 1), (4, 16)]",230,0.07470723974984139,0,0.07470723974984139
230,"(5, 5)","(6, 5)",West,"[(6, 5), (4, 5)]","[(5, 5), (6, 10), (4, 3), (4, 1), (4, 16)]","[(6, 10), (4, 16), (4, 3), (4, 1), (4, 5)]",231,0.07939931738656014,0,0.07939931738656014
231,"(6, 10)","(6, 9)",North,"[(6, 11), (6, 9)]","[(6, 10), (4, 16), (4, 3), (4, 1), (4, 5)]","[(6, 11), (4, 16), (4, 3), (4, 5), (4, 1)]",232,0.09033223974984139,0,0.09033223974984139
232,"(6, 11)","(6, 10)",North,"[(6, 12), (6, 10)]","[(6, 11), (4, 16), (4, 3), (4, 5), (4, 1)]","[(6, 12), (4, 16), (4, 3), (4, 5), (4, 1)]",233,0.10595723974984139,0,0.10595723974984139
