iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
96,"(27, 12)","(27, 11)",North,"[(27, 13), (27, 11)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 11), (27, 12)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 11), (27, 13)]",97,95,0,95
97,"(27, 13)","(27, 12)",North,"[(27, 14), (27, 12)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 11), (27, 13)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 11), (27, 14)]",98,96,0,96
98,"(27, 14)","(27, 13)",North,"[(27, 13), (26, 14)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 11), (27, 14)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 11), (26, 14)]",99,97,0,97
99,"(26, 14)","(27, 14)",West,"[(27, 14), (25, 14)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 11), (26, 14)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 11), (25, 14)]",100,98,0,98
100,"(25, 14)","(26, 14)",West,"[(25, 15), (26, 14)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 11), (25, 14)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 11), (25, 15)]",101,99,0,99
101,"(25, 15)","(25, 16)",South,"[(25, 16), (25, 14)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 11), (25, 15)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 11)]",102,100,0,100
102,"(20, 11)","(20, 12)",South,"[(20, 12), (20, 10), (19, 11)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 11)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 10), (19, 11)]",103,87,0,87
103,"(19, 11)","(19, 12)",South,"[(19, 12), (20, 11)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 10), (19, 11)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 10)]",104,88,0,88
104,"(20, 10)","(20, 11)",South,"[(20, 11), (20, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 10)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 9)]",105,88,0,88
105,"(20, 9)","(20, 10)",South,"[(20, 10), (21, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (20, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (21, 9)]",106,89,0,89
106,"(21, 9)","(20, 9)",East,"[(22, 9), (20, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (21, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (22, 9)]",107,90,0,90
107,"(22, 9)","(21, 9)",East,"[(23, 9), (21, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (22, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (23, 9)]",108,91,0,91
108,"(23, 9)","(22, 9)",East,"[(24, 9), (22, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (23, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (24, 9)]",109,92,0,92
109,"(24, 9)","(23, 9)",East,"[(25, 9), (23, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (24, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (25, 9)]",110,93,0,93
110,"(25, 9)","(24, 9)",East,"[(26, 9), (24, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (25, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (26, 9)]",111,94,0,94
111,"(26, 9)","(25, 9)",East,"[(27, 9), (25, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (26, 9)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 9)]",112,95,0,95
